GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
43858,21900699,Final,1610612766,1610612752,19,1610612766,97,0.386,0.778,0.25,22,51,1610612752,92,0.442,0.636,0.281,17,41,1
43858,21900702,Final,1610612755,1610612744,19,1610612755,115,0.512,0.769,0.344,28,44,1610612744,104,0.425,0.714,0.375,29,40,1
43858,21900700,Final,1610612739,1610612740,19,1610612739,111,0.438,0.889,0.324,25,46,1610612740,125,0.534,0.75,0.382,29,40,0
43858,21900703,Final,1610612761,1610612737,19,1610612761,130,0.495,0.778,0.302,26,52,1610612737,114,0.446,0.8,0.255,28,44,1
43858,21900701,Final,1610612748,1610612738,19,1610612748,101,0.371,0.839,0.243,15,45,1610612738,109,0.47,0.75,0.361,24,48,0
43858,21900704,Final,1610612763,1610612743,19,1610612763,104,0.561,0.429,0.333,32,41,1610612743,96,0.372,0.833,0.378,23,44,1
43858,21900705,Final,1610612749,1610612764,19,1610612749,151,0.556,0.914,0.514,31,46,1610612764,131,0.468,0.853,0.438,28,35,1
43858,21900706,Final,1610612742,1610612756,19,1610612742,104,0.446,0.852,0.212,19,33,1610612756,133,0.593,0.905,0.429,34,39,0
43857,21900693,Final,1610612765,1610612739,19,1610612765,100,0.452,0.706,0.343,18,37,1610612739,115,0.5,0.769,0.375,25,45,0
43857,21900694,Final,1610612748,1610612753,19,1610612748,113,0.532,0.938,0.5,31,41,1610612753,92,0.371,0.789,0.297,23,41,1
43857,21900695,Final,1610612741,1610612759,19,1610612741,110,0.452,0.8,0.378,28,50,1610612759,109,0.463,0.676,0.4,21,47,1
43857,21900696,Final,1610612750,1610612758,19,1610612750,129,0.483,0.606,0.5,29,45,1610612758,133,0.5,0.794,0.45,27,44,0
43857,21900697,Final,1610612760,1610612742,19,1610612760,97,0.395,0.895,0.4,23,48,1610612742,107,0.414,0.667,0.373,21,56,0
43857,21900698,Final,1610612762,1610612745,19,1610612762,117,0.506,0.731,0.286,24,38,1610612745,126,0.469,0.714,0.375,14,40,0
43856,21900685,Final,1610612743,1610612745,19,1610612743,117,0.473,0.9,0.393,28,42,1610612745,110,0.455,0.704,0.333,19,44,1
43856,21900686,Final,1610612759,1610612761,19,1610612759,106,0.415,0.917,0.432,27,48,1610612761,110,0.414,0.8,0.32,31,50,0
43856,21900687,Final,1610612737,1610612764,19,1610612737,152,0.581,0.853,0.429,30,48,1610612764,133,0.477,0.905,0.333,20,34,1
43856,21900688,Final,1610612752,1610612751,19,1610612752,110,0.533,0.462,0.316,19,48,1610612751,97,0.42,0.696,0.333,21,34,1
43856,21900689,Final,1610612753,1610612746,19,1610612753,97,0.358,0.688,0.219,27,44,1610612746,112,0.468,0.862,0.433,20,53,0
43856,21900690,Final,1610612763,1610612756,19,1610612763,114,0.524,0.692,0.421,25,46,1610612756,109,0.38,0.8,0.379,23,42,1
43856,21900691,Final,1610612740,1610612738,19,1610612740,123,0.478,0.655,0.444,31,54,1610612738,108,0.461,0.818,0.242,21,37,1
43856,21900692,Final,1610612757,1610612754,19,1610612757,139,0.544,0.84,0.571,27,43,1610612754,129,0.516,0.952,0.464,31,31,1
43855,21900680,Final,1610612762,1610612742,19,1610612762,112,0.44,0.773,0.349,22,54,1610612742,107,0.433,0.538,0.39,19,44,1
43855,21900681,Final,1610612765,1610612751,19,1610612765,111,0.413,0.667,0.371,20,52,1610612751,121,0.447,0.88,0.357,19,55,0
43855,21900682,Final,1610612739,1610612741,19,1610612739,106,0.5,0.818,0.433,30,43,1610612741,118,0.518,0.75,0.364,24,36,0
43855,21900683,Final,1610612750,1610612760,19,1610612750,104,0.444,0.667,0.279,33,41,1610612760,113,0.488,0.96,0.458,20,43,0
43855,21900684,Final,1610612755,1610612747,19,1610612755,108,0.526,0.684,0.351,19,41,1610612747,91,0.461,0.652,0.194,23,35,1
43854,21900669,Final,1610612766,1610612749,19,1610612766,103,0.372,0.833,0.359,24,39,1610612749,116,0.506,0.75,0.278,26,53,0
43854,21900670,Final,1610612765,1610612763,19,1610612765,112,0.429,0.742,0.344,23,37,1610612763,125,0.544,0.903,0.5,27,49,0
43854,21900671,Final,1610612753,1610612738,19,1610612753,98,0.4,0.737,0.324,18,46,1610612738,109,0.465,0.833,0.4,27,44,0
43854,21900672,Final,1610612752,1610612761,19,1610612752,112,0.494,0.714,0.361,26,46,1610612761,118,0.506,0.826,0.486,25,31,0
43854,21900673,Final,1610612748,1610612746,19,1610612748,117,0.43,0.828,0.295,25,45,1610612746,122,0.457,0.87,0.457,33,48,0
43854,21900674,Final,1610612741,1610612758,19,1610612741,81,0.392,0.786,0.216,23,43,1610612758,98,0.432,0.857,0.313,24,42,0
43854,21900675,Final,1610612750,1610612745,19,1610612750,124,0.49,0.85,0.344,28,51,1610612745,131,0.516,0.839,0.344,24,35,0
43854,21900676,Final,1610612740,1610612743,19,1610612740,106,0.463,0.6,0.444,24,45,1610612743,113,0.377,1,0.317,26,56,0
43854,21900677,Final,1610612760,1610612737,19,1610612760,140,0.581,0.765,0.56,28,45,1610612737,111,0.457,0.8,0.306,24,37,1
43854,21900678,Final,1610612759,1610612756,19,1610612759,99,0.423,0.848,0.2,19,43,1610612756,103,0.464,0.81,0.276,25,42,0
43854,21900679,Final,1610612744,1610612754,19,1610612744,118,0.488,0.826,0.487,31,38,1610612754,129,0.575,0.923,0.607,35,36,0
43853,21900666,Final,1610612739,1610612764,19,1610612739,112,0.458,0.765,0.333,24,36,1610612764,124,0.553,0.778,0.444,28,41,0
43853,21900667,Final,1610612751,1610612747,19,1610612751,113,0.44,0.8,0.457,30,41,1610612747,128,0.5,0.75,0.5,28,52,0
43853,21900668,Final,1610612757,1610612742,19,1610612757,125,0.505,0.8,0.538,20,43,1610612742,133,0.516,0.625,0.468,27,41,0
43852,21900654,Final,1610612765,1610612758,19,1610612765,127,0.534,0.841,0.414,19,48,1610612758,106,0.429,0.522,0.286,23,45,1
43852,21900655,Final,1610612753,1610612760,19,1610612753,114,0.478,0.75,0.4,26,39,1610612760,120,0.605,0.826,0.474,22,36,0
43852,21900660,Final,1610612761,1610612755,19,1610612761,107,0.465,0.667,0.394,27,53,1610612755,95,0.381,0.722,0.391,25,45,1
43852,21900656,Final,1610612737,1610612746,19,1610612737,102,0.353,0.826,0.314,21,63,1610612746,95,0.423,0.641,0.19,19,45,1
43852,21900657,Final,1610612738,1610612763,19,1610612738,119,0.506,0.75,0.438,32,44,1610612763,95,0.424,0.8,0.344,24,40,1
43852,21900658,Final,1610612748,1610612764,19,1610612748,134,0.506,0.861,0.515,29,43,1610612764,129,0.505,0.8,0.31,30,41,1
43852,21900659,Final,1610612752,1610612747,19,1610612752,92,0.409,0.692,0.324,24,47,1610612747,100,0.439,0.679,0.333,18,43,0
43852,21900661,Final,1610612741,1610612750,19,1610612741,117,0.464,0.811,0.3,21,50,1610612750,110,0.477,0.542,0.341,27,43,1
43852,21900662,Final,1610612745,1610612743,19,1610612745,121,0.472,0.857,0.448,26,53,1610612743,105,0.457,0.733,0.357,25,40,1
43852,21900664,Final,1610612756,1610612754,19,1610612756,87,0.357,0.885,0.2,13,44,1610612754,112,0.536,0.65,0.45,26,42,0
43852,21900663,Final,1610612740,1610612759,19,1610612740,117,0.464,0.781,0.389,26,41,1610612759,121,0.506,0.8,0.407,17,44,0
43852,21900665,Final,1610612744,1610612762,19,1610612744,96,0.398,0.833,0.261,20,37,1610612762,129,0.538,0.522,0.425,31,56,0
43851,21900653,Final,1610612742,1610612746,19,1610612742,107,0.429,0.708,0.279,23,49,1610612746,110,0.371,0.788,0.316,19,57,0
43850,21900639,Final,1610612764,1610612765,19,1610612764,106,0.512,0.813,0.375,22,44,1610612765,100,0.427,0.7,0.313,19,41,1
43850,21900640,Final,1610612737,1610612761,19,1610612737,117,0.494,0.697,0.364,26,50,1610612761,122,0.413,0.767,0.31,25,45,0
43850,21900641,Final,1610612751,1610612755,19,1610612751,111,0.481,0.647,0.379,22,47,1610612755,117,0.447,0.741,0.333,30,43,0
43850,21900642,Final,1610612766,1610612753,19,1610612766,83,0.382,0.75,0.303,21,39,1610612753,106,0.478,0.444,0.5,25,47,0
43850,21900643,Final,1610612739,1610612752,19,1610612739,86,0.34,0.647,0.333,15,53,1610612752,106,0.482,0.882,0.391,17,49,0
43850,21900644,Final,1610612748,1610612758,19,1610612748,118,0.506,0.818,0.381,26,42,1610612758,113,0.415,0.8,0.255,27,49,1
43850,21900645,Final,1610612745,1610612760,19,1610612745,107,0.443,0.706,0.2,21,43,1610612760,112,0.435,0.769,0.375,14,47,0
43850,21900646,Final,1610612763,1610612740,19,1610612763,116,0.447,0.714,0.273,26,51,1610612740,126,0.477,0.875,0.438,24,43,0
43850,21900647,Final,1610612749,1610612741,19,1610612749,111,0.584,0.435,0.423,34,48,1610612741,98,0.37,0.889,0.292,18,39,1
43850,21900648,Final,1610612738,1610612747,19,1610612738,139,0.559,0.655,0.471,31,48,1610612747,107,0.438,0.759,0.269,22,36,1
43850,21900649,Final,1610612750,1610612743,19,1610612750,100,0.418,0.786,0.31,26,42,1610612743,107,0.478,0.833,0.355,26,53,0
43850,21900650,Final,1610612756,1610612759,19,1610612756,118,0.525,0.867,0.364,26,43,1610612759,120,0.494,0.773,0.548,30,31,0
43850,21900651,Final,1610612762,1610612754,19,1610612762,118,0.54,1,0.387,22,53,1610612754,88,0.419,0.429,0.269,23,30,1
43850,21900652,Final,1610612757,1610612744,19,1610612757,129,0.44,0.9,0.318,21,54,1610612744,124,0.414,0.864,0.25,30,60,1
43849,21900637,Final,1610612759,1610612748,19,1610612759,107,0.424,0.958,0.364,27,43,1610612748,102,0.43,0.9,0.294,23,47,1
43849,21900638,Final,1610612743,1610612754,19,1610612743,107,0.466,0.688,0.13,22,44,1610612754,115,0.5,0.842,0.448,31,38,0
43848,21900626,Final,1610612740,1610612746,19,1610612740,130,0.535,0.639,0.366,32,48,1610612746,133,0.495,0.795,0.323,22,36,0
43848,21900627,Final,1610612751,1610612749,19,1610612751,97,0.333,0.941,0.306,23,47,1610612749,117,0.506,0.625,0.459,30,54,0
43848,21900628,Final,1610612738,1610612756,19,1610612738,119,0.438,0.909,0.357,26,39,1610612756,123,0.472,0.867,0.419,27,52,0
43848,21900629,Final,1610612737,1610612765,19,1610612737,103,0.43,0.867,0.294,18,32,1610612765,136,0.593,0.76,0.469,31,41,0
43848,21900630,Final,1610612752,1610612755,19,1610612752,87,0.398,0.611,0.24,20,48,1610612755,90,0.436,0.632,0.313,26,41,0
43848,21900631,Final,1610612741,1610612739,19,1610612741,118,0.552,0.765,0.36,25,26,1610612739,116,0.548,0.913,0.517,27,36,1
43848,21900632,Final,1610612750,1610612761,19,1610612750,112,0.404,0.815,0.28,34,49,1610612761,122,0.516,0.882,0.371,25,42,0
43848,21900633,Final,1610612745,1610612747,19,1610612745,115,0.444,0.793,0.324,20,46,1610612747,124,0.484,0.719,0.333,25,49,0
43848,21900634,Final,1610612744,1610612753,19,1610612744,109,0.457,1,0.3,25,44,1610612753,95,0.453,0.615,0.29,21,46,1
43848,21900635,Final,1610612760,1610612757,19,1610612760,119,0.518,0.722,0.318,25,48,1610612757,106,0.429,0.762,0.375,11,40,1
43848,21900636,Final,1610612762,1610612758,19,1610612762,123,0.506,0.958,0.333,24,47,1610612758,101,0.488,0.583,0.385,20,37,1
43847,21900619,Final,1610612754,1610612750,19,1610612754,116,0.561,0.8,0.333,24,41,1610612750,114,0.455,0.81,0.436,22,36,1
43847,21900620,Final,1610612755,1610612741,19,1610612755,100,0.488,1,0.31,30,44,1610612741,89,0.432,0.733,0.229,21,37,1
43847,21900621,Final,1610612761,1610612764,19,1610612761,140,0.571,0.875,0.512,35,41,1610612764,111,0.449,0.696,0.429,19,43,1
43847,21900622,Final,1610612763,1610612739,19,1610612763,113,0.506,0.7,0.321,32,44,1610612739,109,0.446,0.692,0.25,18,50,1
43847,21900623,Final,1610612760,1610612748,19,1610612760,108,0.44,0.889,0.391,29,35,1610612748,115,0.488,0.792,0.389,26,45,0
43847,21900624,Final,1610612759,1610612737,19,1610612759,120,0.459,0.957,0.276,28,48,1610612737,121,0.5,0.741,0.475,21,43,0
43847,21900625,Final,1610612742,1610612757,19,1610612742,120,0.438,0.786,0.426,19,43,1610612757,112,0.518,0.682,0.3,25,40,1
43846,21900614,Final,1610612752,1610612756,19,1610612752,98,0.411,0.667,0.308,21,40,1610612756,121,0.511,0.833,0.4,31,53,0
43846,21900615,Final,1610612749,1610612738,19,1610612749,128,0.494,0.703,0.516,21,50,1610612738,123,0.439,0.815,0.306,16,43,1
43846,21900616,Final,1610612740,1610612762,19,1610612740,138,0.548,0.714,0.423,29,45,1610612762,132,0.46,0.781,0.385,23,43,1
43846,21900617,Final,1610612744,1610612743,19,1610612744,131,0.442,0.871,0.444,36,42,1610612743,134,0.47,0.885,0.486,31,56,0
43846,21900618,Final,1610612746,1610612753,19,1610612746,122,0.495,0.7,0.438,29,59,1610612753,95,0.391,0.563,0.333,24,42,1
43845,21900604,Final,1610612738,1610612765,19,1610612738,103,0.494,0.6,0.321,21,44,1610612765,116,0.603,0.526,0.375,30,34,0
43845,21900605,Final,1610612755,1610612751,19,1610612755,117,0.511,0.64,0.367,25,49,1610612751,106,0.437,0.6,0.48,20,44,1
43845,21900606,Final,1610612748,1610612759,19,1610612748,106,0.466,0.538,0.425,26,49,1610612759,100,0.438,0.8,0.303,22,41,1
43845,21900607,Final,1610612741,1610612764,19,1610612741,115,0.506,0.682,0.368,26,41,1610612764,106,0.468,0.808,0.407,25,38,1
43845,21900608,Final,1610612750,1610612754,19,1610612750,99,0.432,0.75,0.393,26,45,1610612754,104,0.518,0.75,0.304,27,45,0
43845,21900609,Final,1610612760,1610612761,19,1610612760,121,0.506,0.95,0.381,32,31,1610612761,130,0.612,0.733,0.556,33,36,0
43845,21900610,Final,1610612743,1610612766,19,1610612743,100,0.481,0.6,0.321,28,40,1610612766,86,0.407,0.571,0.343,28,42,1
43845,21900611,Final,1610612745,1610612757,19,1610612745,107,0.396,0.652,0.327,24,50,1610612757,117,0.432,0.828,0.306,22,58,0
43845,21900612,Final,1610612758,1610612742,19,1610612758,123,0.521,0.55,0.364,28,42,1610612742,127,0.511,0.833,0.325,24,47,0
43845,21900613,Final,1610612747,1610612753,19,1610612747,118,0.495,0.636,0.395,34,48,1610612753,119,0.457,0.793,0.385,22,48,0
43844,21900598,Final,1610612737,1610612756,19,1610612737,123,0.495,0.85,0.452,25,46,1610612756,110,0.46,0.813,0.2,20,40,1
43844,21900599,Final,1610612751,1610612762,19,1610612751,107,0.5,0.6,0.308,22,43,1610612762,118,0.5,0.867,0.361,19,41,0
43844,21900600,Final,1610612763,1610612745,19,1610612763,121,0.505,0.842,0.351,29,42,1610612745,110,0.43,0.917,0.311,18,41,1
43844,21900601,Final,1610612749,1610612752,19,1610612749,128,0.489,0.821,0.417,27,59,1610612752,102,0.353,0.731,0.297,26,49,1
43844,21900602,Final,1610612744,1610612742,19,1610612744,97,0.448,0.769,0.281,27,36,1610612742,124,0.51,0.619,0.351,23,53,0
43844,21900603,Final,1610612746,1610612739,19,1610612746,128,0.521,0.714,0.395,29,53,1610612739,103,0.418,0.867,0.378,25,40,1
43843,21900591,Final,1610612765,1610612740,19,1610612765,110,0.404,0.792,0.344,27,43,1610612740,117,0.417,0.815,0.346,23,61,0
43843,21900592,Final,1610612754,1610612755,19,1610612754,101,0.384,0.806,0.385,24,50,1610612755,95,0.416,0.789,0.182,17,52,1
43843,21900593,Final,1610612738,1610612741,19,1610612738,113,0.47,0.897,0.391,28,43,1610612741,101,0.457,0.808,0.24,16,38,1
43843,21900594,Final,1610612750,1610612760,19,1610612750,104,0.418,0.762,0.343,23,37,1610612760,117,0.5,0.885,0.4,25,51,0
43843,21900595,Final,1610612757,1610612766,19,1610612757,115,0.506,0.789,0.432,26,47,1610612766,112,0.444,0.778,0.474,24,42,1
43843,21900596,Final,1610612758,1610612753,19,1610612758,112,0.517,0.909,0.387,25,44,1610612753,114,0.435,0.833,0.31,17,46,0
43843,21900597,Final,1610612747,1610612739,19,1610612747,128,0.545,0.75,0.367,33,45,1610612739,99,0.447,0.667,0.28,21,40,1
43842,21900584,Final,1610612752,1610612748,19,1610612752,124,0.511,0.821,0.29,24,39,1610612748,121,0.538,0.821,0.4,24,39,1
43842,21900585,Final,1610612764,1610612762,19,1610612764,116,0.505,0.882,0.318,28,37,1610612762,127,0.533,0.84,0.333,24,44,0
43842,21900586,Final,1610612751,1610612737,19,1610612751,108,0.532,0.552,0.385,25,62,1610612737,86,0.33,0.909,0.25,23,33,1
43842,21900587,Final,1610612761,1610612759,19,1610612761,104,0.406,0.818,0.354,30,45,1610612759,105,0.437,0.733,0.219,24,51,0
43842,21900588,Final,1610612763,1610612744,19,1610612763,122,0.45,0.84,0.314,33,60,1610612744,102,0.38,0.714,0.5,23,47,1
43842,21900589,Final,1610612743,1610612746,19,1610612743,114,0.481,0.784,0.44,24,44,1610612746,104,0.452,0.769,0.242,21,42,1
43842,21900590,Final,1610612756,1610612766,19,1610612756,100,0.5,0.611,0.333,22,51,1610612766,92,0.419,0.667,0.229,25,37,1
43841,21900577,Final,1610612745,1610612750,19,1610612745,139,0.516,0.793,0.4,29,58,1610612750,109,0.379,0.667,0.271,28,44,1
43841,21900578,Final,1610612738,1610612740,19,1610612738,140,0.55,0.889,0.483,29,53,1610612740,105,0.4,0.611,0.311,29,43,1
43841,21900579,Final,1610612765,1610612741,19,1610612765,99,0.462,0.667,0.321,22,42,1610612741,108,0.506,0.929,0.314,24,38,0
43841,21900580,Final,1610612760,1610612747,19,1610612760,110,0.467,0.882,0.29,23,37,1610612747,125,0.515,0.8,0.469,21,54,0
43841,21900581,Final,1610612742,1610612755,19,1610612742,109,0.506,0.667,0.407,22,54,1610612755,91,0.378,0.667,0.243,22,43,1
43841,21900582,Final,1610612743,1610612739,19,1610612743,103,0.432,0.722,0.205,23,42,1610612739,111,0.494,0.846,0.324,22,55,0
43841,21900583,Final,1610612757,1610612749,19,1610612757,101,0.389,0.81,0.278,17,48,1610612749,122,0.456,0.7,0.368,21,60,0
43840,21900567,Final,1610612764,1610612737,19,1610612764,111,0.375,0.607,0.345,26,57,1610612737,101,0.461,0.5,0.241,19,56,1
43840,21900569,Final,1610612752,1610612740,19,1610612752,111,0.46,0.7,0.185,26,46,1610612740,123,0.558,0.529,0.474,35,43,0
43840,21900568,Final,1610612751,1610612748,19,1610612751,117,0.484,0.632,0.341,31,51,1610612748,113,0.518,0.857,0.241,26,40,1
43840,21900570,Final,1610612741,1610612754,19,1610612741,105,0.463,0.813,0.439,16,36,1610612754,116,0.571,0.643,0.367,31,46,0
43840,21900571,Final,1610612763,1610612759,19,1610612763,134,0.52,0.875,0.421,39,49,1610612759,121,0.483,0.87,0.425,29,37,1
43840,21900573,Final,1610612756,1610612753,19,1610612756,98,0.418,0.885,0.321,19,44,1610612753,94,0.371,0.792,0.273,15,49,1
43840,21900574,Final,1610612762,1610612766,19,1610612762,109,0.506,0.786,0.429,28,40,1610612766,92,0.467,0.737,0.308,20,37,1
43840,21900572,Final,1610612742,1610612747,19,1610612742,114,0.406,0.676,0.289,19,47,1610612747,129,0.528,0.781,0.417,18,49,0
43840,21900575,Final,1610612758,1610612749,19,1610612758,106,0.458,0.8,0.286,26,45,1610612749,127,0.495,0.767,0.256,29,52,0
43840,21900576,Final,1610612746,1610612744,19,1610612746,109,0.488,0.727,0.282,27,54,1610612744,100,0.385,0.72,0.205,28,46,1
43839,21900563,Final,1610612765,1610612739,19,1610612765,112,0.49,0.625,0.3,20,46,1610612739,115,0.527,0.7,0.25,24,39,0
43839,21900564,Final,1610612755,1610612738,19,1610612755,109,0.489,0.706,0.407,24,48,1610612738,98,0.432,1,0.389,17,38,1
43839,21900565,Final,1610612750,1610612757,19,1610612750,116,0.494,0.714,0.406,25,56,1610612757,102,0.365,0.677,0.297,14,41,1
43839,21900566,Final,1610612760,1610612745,19,1610612760,113,0.494,0.8,0.344,22,52,1610612745,92,0.382,0.929,0.275,16,39,1
43838,21900554,Final,1610612738,1610612759,19,1610612738,114,0.416,0.9,0.342,26,39,1610612759,129,0.552,0.923,0.31,28,49,0
43838,21900555,Final,1610612766,1610612761,19,1610612766,110,0.442,0.731,0.405,30,50,1610612761,112,0.447,0.7,0.389,34,46,0
43838,21900556,Final,1610612754,1610612748,19,1610612754,108,0.476,0.76,0.333,25,37,1610612748,122,0.531,0.8,0.421,28,41,0
43838,21900557,Final,1610612753,1610612764,19,1610612753,123,0.494,0.794,0.37,24,51,1610612764,89,0.429,0.579,0.261,24,40,1
43838,21900558,Final,1610612737,1610612745,19,1610612737,115,0.368,0.889,0.295,20,54,1610612745,122,0.424,0.756,0.289,22,59,0
43838,21900559,Final,1610612742,1610612743,19,1610612742,106,0.506,0.667,0.343,27,38,1610612743,107,0.482,0.8,0.375,27,38,0
43838,21900560,Final,1610612740,1610612741,19,1610612740,123,0.471,0.813,0.341,31,50,1610612741,108,0.446,0.571,0.4,22,39,1
43838,21900561,Final,1610612762,1610612752,19,1610612762,128,0.544,0.609,0.372,29,50,1610612752,104,0.433,1,0.36,18,41,1
43838,21900562,Final,1610612744,1610612749,19,1610612744,98,0.379,0.85,0.395,29,52,1610612749,107,0.402,0.875,0.22,22,47,0
43837,21900548,Final,1610612739,1610612765,19,1610612739,113,0.494,0.938,0.452,29,46,1610612765,115,0.462,0.857,0.394,26,40,0
43837,21900549,Final,1610612761,1610612757,19,1610612761,99,0.365,0.737,0.357,21,57,1610612757,101,0.432,0.857,0.371,23,45,0
43837,21900550,Final,1610612751,1610612760,19,1610612751,103,0.408,0.75,0.297,19,52,1610612760,111,0.413,0.828,0.297,19,51,0
43837,21900551,Final,1610612763,1610612750,19,1610612763,119,0.517,0.905,0.286,22,44,1610612750,112,0.444,0.81,0.319,23,40,1
43837,21900552,Final,1610612756,1610612758,19,1610612756,103,0.481,0.818,0.314,24,41,1610612758,114,0.44,0.893,0.417,18,41,0
43837,21900553,Final,1610612747,1610612752,19,1610612747,117,0.5,0.857,0.472,27,48,1610612752,87,0.389,0.563,0.2,15,47,1
43836,21900539,Final,1610612766,1610612754,19,1610612766,104,0.457,0.909,0.333,21,38,1610612754,115,0.528,0.786,0.385,31,43,0
43836,21900540,Final,1610612753,1610612751,19,1610612753,101,0.432,0.742,0.308,21,60,1610612751,89,0.333,0.789,0.213,20,46,1
43836,21900541,Final,1610612755,1610612760,19,1610612755,120,0.511,0.833,0.5,31,42,1610612760,113,0.449,0.677,0.414,17,47,1
43836,21900542,Final,1610612764,1610612738,19,1610612764,99,0.464,0.609,0.333,18,47,1610612738,94,0.347,0.769,0.216,17,55,1
43836,21900543,Final,1610612737,1610612743,19,1610612737,115,0.455,0.844,0.462,24,34,1610612743,123,0.511,0.741,0.333,27,41,0
43836,21900544,Final,1610612740,1610612762,19,1610612740,126,0.479,0.8,0.387,23,48,1610612762,128,0.511,0.833,0.485,19,43,0
43836,21900545,Final,1610612742,1610612741,19,1610612742,118,0.524,0.737,0.39,25,43,1610612741,110,0.469,0.818,0.29,25,45,1
43836,21900546,Final,1610612759,1610612749,19,1610612759,126,0.511,0.895,0.543,23,54,1610612749,104,0.4,0.929,0.333,24,38,1
43836,21900547,Final,1610612758,1610612744,19,1610612758,111,0.481,0.783,0.5,27,43,1610612744,98,0.395,0.781,0.192,19,44,1
43835,21900534,Final,1610612746,1610612752,19,1610612746,135,0.542,0.818,0.563,25,42,1610612752,132,0.571,0.649,0.522,22,37,1
43835,21900535,Final,1610612748,1610612757,19,1610612748,122,0.522,0.625,0.409,34,47,1610612757,111,0.46,0.9,0.351,21,40,1
43835,21900536,Final,1610612739,1610612750,19,1610612739,103,0.476,0.789,0.32,15,44,1610612750,118,0.495,0.769,0.368,32,43,0
43835,21900537,Final,1610612756,1610612763,19,1610612756,114,0.453,0.846,0.231,25,46,1610612763,121,0.542,0.765,0.429,31,42,0
43835,21900538,Final,1610612747,1610612765,19,1610612747,106,0.457,0.696,0.3,23,50,1610612765,99,0.372,0.857,0.423,21,43,1
43834,21900523,Final,1610612746,1610612763,19,1610612746,114,0.446,0.773,0.233,20,49,1610612763,140,0.51,0.857,0.462,36,54,0
43834,21900524,Final,1610612751,1610612761,19,1610612751,102,0.478,0.735,0.371,24,38,1610612761,121,0.454,0.714,0.406,21,43,0
43834,21900525,Final,1610612753,1610612762,19,1610612753,96,0.447,0.75,0.297,21,46,1610612762,109,0.452,0.643,0.4,22,51,0
43834,21900526,Final,1610612737,1610612754,19,1610612737,116,0.512,0.917,0.313,22,40,1610612754,111,0.414,0.829,0.37,24,39,1
43834,21900527,Final,1610612739,1610612760,19,1610612739,106,0.459,0.824,0.467,19,42,1610612760,121,0.448,0.808,0.378,24,52,0
43834,21900528,Final,1610612764,1610612743,19,1610612764,128,0.549,0.815,0.375,20,49,1610612743,114,0.46,0.824,0.207,18,33,1
43834,21900529,Final,1610612741,1610612738,19,1610612741,104,0.425,0.742,0.382,23,37,1610612738,111,0.524,0.81,0.421,22,44,0
43834,21900530,Final,1610612742,1610612766,19,1610612742,120,0.47,0.846,0.3,28,41,1610612766,123,0.494,0.903,0.44,27,53,0
43834,21900531,Final,1610612749,1610612759,19,1610612749,127,0.494,0.727,0.378,23,49,1610612759,118,0.413,0.912,0.344,20,50,1
43834,21900532,Final,1610612744,1610612765,19,1610612744,104,0.402,0.844,0.524,26,42,1610612765,111,0.518,0.875,0.407,24,46,0
43834,21900533,Final,1610612758,1610612740,19,1610612758,115,0.447,0.75,0.571,20,51,1610612740,117,0.437,0.758,0.356,28,44,0
43833,21900517,Final,1610612738,1610612737,19,1610612738,109,0.441,0.724,0.24,23,54,1610612737,106,0.419,0.8,0.356,26,42,1
43833,21900518,Final,1610612753,1610612748,19,1610612753,105,0.407,0.897,0.371,25,44,1610612748,85,0.375,0.783,0.189,16,49,1
43833,21900519,Final,1610612764,1610612757,19,1610612764,103,0.422,0.64,0.333,19,41,1610612757,122,0.511,0.788,0.24,16,41,0
43833,21900520,Final,1610612745,1610612755,19,1610612745,118,0.477,0.75,0.375,22,46,1610612755,108,0.457,0.72,0.222,32,44,1
43833,21900521,Final,1610612756,1610612752,19,1610612756,120,0.467,0.788,0.357,28,48,1610612752,112,0.446,0.667,0.27,19,52,1
43833,21900522,Final,1610612747,1610612740,19,1610612747,123,0.5,0.821,0.483,29,47,1610612740,113,0.471,0.857,0.297,24,40,1
43832,21900508,Final,1610612739,1610612766,19,1610612739,106,0.506,0.786,0.371,26,42,1610612766,109,0.446,0.833,0.395,25,39,0
43832,21900509,Final,1610612754,1610612743,19,1610612754,116,0.524,0.72,0.462,32,34,1610612743,124,0.529,0.889,0.296,27,47,0
43832,21900510,Final,1610612748,1610612761,19,1610612748,84,0.407,0.545,0.324,23,50,1610612761,76,0.315,0.824,0.143,20,48,1
43832,21900511,Final,1610612741,1610612762,19,1610612741,98,0.394,0.765,0.306,22,45,1610612762,102,0.487,0.773,0.367,24,42,0
43832,21900512,Final,1610612750,1610612744,19,1610612750,99,0.4,0.588,0.302,22,52,1610612744,84,0.429,0.714,0.15,20,43,1
43832,21900513,Final,1610612742,1610612751,19,1610612742,123,0.506,0.882,0.474,22,46,1610612751,111,0.462,0.882,0.324,29,44,1
43832,21900514,Final,1610612759,1610612760,19,1610612759,103,0.435,0.833,0.419,22,45,1610612760,109,0.483,0.7,0.36,19,43,0
